age,identifier,region,image_filename,raw_intensity_sum,total_image_pixels,tissue_area_pixels
p6,M734,VISp,M734_s045_VISp.tif,12572127,2360160,1534460
p6,M734,VISp,M734_s046_VISp.tif,26176761,5009460,2780120
p6,M734,VISp,M734_s047_VISp.tif,15596458,3533200,2309600
p6,M734,VISp,M734_s048_VISp.tif,23193982,6014120,3585180
p6,M734,VISp,M734_s049_VISp.tif,21955723,4524000,2963600
p6,M734,VISp,M734_s050_VISp.tif,39864625,4659700,3066800
p6,M734,VISp,M734_s051_VISp.tif,19031976,5221800,2608840
p6,M734,VISp,M734_s052_VISp.tif,28893708,13751700,3951900
p6,M734,VISp,M734_s053_VISp.tif,27441255,5508100,3433080
p6,M734,VISp,M734_s054_VISp.tif,31888812,7719660,2965500
p6,M734,VISp,M734_s055_VISp.tif,29036318,8157280,3685380
p6,M734,VISp,M734_s056_VISp.tif,31198187,8523200,3782020
p6,M734,VISp,M734_s057_VISp.tif,30341556,7200180,3512480
p6,M734,VISp,M734_s058_VISp.tif,45798265,9058000,4272940
p6,M734,VISp,M734_s059_VISp.tif,65384492,12058100,4975400
p6,M734,VISp,M734_s060_VISp.tif,61942596,11077760,4866040
p6,M734,VISp,M734_s061_VISp.tif,104389670,21311100,7256100
p6,M734,VISp,M734_s062_VISp.tif,130355659,19389000,6901900
p6,M734,VISp,M734_s063_VISp.tif,225494295,26935000,8107760
p6,M734,VISp,M734_s064_VISp.tif,259479201,24449400,7595600
p6,M734,VISp,M734_s066_VISp.tif,264311922,15110000,5732540
p6,M734,VISp,M734_s067_VISp.tif,261850246,18127484,5896181
p6,M734,VISp,M734_s068_VISp.tif,150634927,21168603,5346681
p6,M734,VISpl,M734_s070_VISpl.tif,28921,6000,2800
p6,M734,VISpm,M734_s043_VISpm.tif,7029226,1206000,818000
p6,M734,VISpm,M734_s044_VISpm.tif,3237107,831600,375200
p6,M734,VISpm,M734_s045_VISpm.tif,11374305,1956400,1412400
p6,M734,VISpm,M734_s046_VISpm.tif,14928287,1795200,1397600
p6,M734,VISpm,M734_s047_VISpm.tif,9314276,1730980,1335220
p6,M734,VISpm,M734_s048_VISpm.tif,7354205,1568800,1218800
p6,M734,VISpm,M734_s049_VISpm.tif,11813882,1930620,1509560
p6,M734,VISpm,M734_s050_VISpm.tif,16530652,1386000,1044800
p6,M734,VISpm,M734_s051_VISpm.tif,11493667,2010000,1441200
p6,M734,VISpm,M734_s052_VISpm.tif,8443855,1794000,1170800
p6,M734,VISpm,M734_s053_VISpm.tif,7597544,1372000,964000
p6,M734,VISpm,M734_s054_VISpm.tif,16535732,2460000,1574800
p6,M734,VISpm,M734_s055_VISpm.tif,4906948,1131600,623200
p6,M734,VISpm,M734_s056_VISpm.tif,7450354,1651500,993220
p6,M734,VISpm,M734_s058_VISpm.tif,9551798,1922520,986040
p6,M734,VISpm,M734_s059_VISpm.tif,5011508,1218360,535380
p6,M734,VISpm,M734_s060_VISpm.tif,2528676,748000,353200
p6,M734,VISpm,M734_s061_VISpm.tif,5350391,836360,492980
p6,M734,VISpm,M734_s062_VISpm.tif,785980,198000,100800
p6,M734,VISpm,M734_s063_VISpm.tif,512719,92000,54000
p6,M734,VISpm,M734_s064_VISpm.tif,43098,8000,3600
p6,M734,VISpm,M734_s066_VISpm.tif,85719,22000,10400
p6,M734,VISpm,M734_s067_VISpm.tif,237122,46800,25600
p6,M734,VISpor,M734_s060_VISpor.tif,101809,31460,10140
p6,M734,VISpor,M734_s062_VISpor.tif,568524,165140,78020
p6,M734,VISpor,M734_s063_VISpor.tif,6737303,2100120,589420
p6,M734,VISpor,M734_s064_VISpor.tif,15495250,1818840,1293260
p6,M734,VISpor,M734_s066_VISpor.tif,8076315,2126460,857260
p6,M734,VISpor,M734_s067_VISpor.tif,8270729,1287471,882700
p6,M734,VISpor,M734_s068_VISpor.tif,7612777,1652400,770400
p6,M734,VISpor,M734_s069_VISpor.tif,20443,4000,2400
p6,M734,VISpor,M734_s070_VISpor.tif,6582,400,400
p6,M734,VISrl,M734_s040_VISrl.tif,49998,28800,6400
p6,M734,VISrl,M734_s041_VISrl.tif,98210,30800,12400
p6,M734,VISrl,M734_s042_VISrl.tif,9203013,2845580,632400
p6,M734,VISrl,M734_s043_VISrl.tif,4635020,1536000,503200
p6,M734,VISrl,M734_s044_VISrl.tif,9419763,1776000,1138000
p6,M734,VISrl,M734_s045_VISrl.tif,11157965,2229040,1315940
p6,M734,VISrl,M734_s047_VISrl.tif,7807572,2014740,1081540
p6,M734,VISrl,M734_s049_VISrl.tif,2561224,910000,305200
p6,M734,VISrl,M734_s050_VISrl.tif,192774,318000,16000
